"","word","Travel Diary","sum_word_counts","Works","distance"
"4066","considerable",0,24,"Life and Times (1881)",0.458333333333333
"4067","considerable",0,24,"My Bondage (1855)",0.166666666666667
"4068","considerable",0,24,"Narrative Life (1845)",0.375
"4069","consisted",0,24,"Life and Times (1881)",0.208333333333333
"4070","consisted",0,24,"My Bondage (1855)",0.291666666666667
"4071","consisted",0,24,"Narrative Life (1845)",0.166666666666667
"4072","contempt",0,24,"Life and Times (1881)",0.5
"4073","contempt",0,24,"My Bondage (1855)",0.416666666666667
"4074","contempt",0,24,"Narrative Life (1845)",0.0833333333333333
"4075","cousin",0,24,"Life and Times (1881)",0.416666666666667
"4076","cousin",0,24,"My Bondage (1855)",0.5
"4077","cousin",0,24,"Narrative Life (1845)",0.0833333333333333
"4078","crimes",0,24,"Life and Times (1881)",0.166666666666667
"4079","crimes",0,24,"My Bondage (1855)",0.666666666666667
"4080","crimes",0,24,"Narrative Life (1845)",0.166666666666667
"4081","cry",0,24,"Life and Times (1881)",0.416666666666667
"4082","cry",0,24,"My Bondage (1855)",0.583333333333333
"4083","cry",0,24,"Narrative Life (1845)",0
"4084","deal",0,24,"Life and Times (1881)",0.416666666666667
"4085","deal",0,24,"My Bondage (1855)",0.333333333333333
"4086","deal",0,24,"Narrative Life (1845)",0.0833333333333333
"4087","delightful",0,24,"Life and Times (1881)",-0.0833333333333333
"4088","delightful",0,24,"My Bondage (1855)",-0.0833333333333333
"4089","delightful",0,24,"Narrative Life (1845)",-0.333333333333333
"4090","described",0,24,"Life and Times (1881)",1
"4091","described",0,24,"My Bondage (1855)",0
"4092","described",0,24,"Narrative Life (1845)",0
"4093","distant",0,24,"Life and Times (1881)",0.416666666666667
"4094","distant",0,24,"My Bondage (1855)",0.333333333333333
"4095","distant",0,24,"Narrative Life (1845)",-0.0833333333333333
"4096","eight",0,24,"Life and Times (1881)",0.833333333333333
"4097","eight",0,24,"My Bondage (1855)",-0.0833333333333333
"4098","eight",0,24,"Narrative Life (1845)",-0.0833333333333333
"4099","encouraged",0,24,"Life and Times (1881)",0.541666666666667
"4100","encouraged",0,24,"My Bondage (1855)",0.166666666666667
"4101","encouraged",0,24,"Narrative Life (1845)",0.125
"4102","enslavement",0,24,"Life and Times (1881)",0.333333333333333
"4103","enslavement",0,24,"My Bondage (1855)",0.5
"4104","enslavement",0,24,"Narrative Life (1845)",0.166666666666667
"4105","facts",0,24,"Life and Times (1881)",1
"4106","facts",0,24,"My Bondage (1855)",0
"4107","facts",0,24,"Narrative Life (1845)",0
"4108","fast",0,24,"Life and Times (1881)",0.25
"4109","fast",0,24,"My Bondage (1855)",0.166666666666667
"4110","fast",0,24,"Narrative Life (1845)",0.0833333333333333
"4111","flight",0,24,"Life and Times (1881)",0.458333333333333
"4112","flight",0,24,"My Bondage (1855)",0.416666666666667
"4113","flight",0,24,"Narrative Life (1845)",0.125
"4114","heads",0,24,"Life and Times (1881)",0.291666666666667
"4115","heads",0,24,"My Bondage (1855)",0.166666666666667
"4116","heads",0,24,"Narrative Life (1845)",0.0416666666666667
"4117","indignation",0,24,"Life and Times (1881)",0.541666666666667
"4118","indignation",0,24,"My Bondage (1855)",0.375
"4119","indignation",0,24,"Narrative Life (1845)",0.0833333333333333
"4120","lines",0,24,"Life and Times (1881)",0.666666666666667
"4121","lines",0,24,"My Bondage (1855)",0.125
"4122","lines",0,24,"Narrative Life (1845)",0.0416666666666667
"4123","loud",0,24,"Life and Times (1881)",0.375
"4124","loud",0,24,"My Bondage (1855)",0.208333333333333
"4125","loud",0,24,"Narrative Life (1845)",0.0833333333333333
"4126","market",0,24,"Life and Times (1881)",0.333333333333333
"4127","market",0,24,"My Bondage (1855)",0.5
"4128","market",0,24,"Narrative Life (1845)",0
"4129","mountains",0,24,"Life and Times (1881)",0.458333333333333
"4130","mountains",0,24,"My Bondage (1855)",-0.208333333333333
"4131","mountains",0,24,"Narrative Life (1845)",-0.25
"4132","opposed",0,24,"Life and Times (1881)",0.666666666666667
"4133","opposed",0,24,"My Bondage (1855)",0.333333333333333
"4134","opposed",0,24,"Narrative Life (1845)",0
"4135","otherwise",0,24,"Life and Times (1881)",0.916666666666667
"4136","otherwise",0,24,"My Bondage (1855)",-0.0416666666666667
"4137","otherwise",0,24,"Narrative Life (1845)",-0.0416666666666667
"4138","pieces",0,24,"Life and Times (1881)",0.416666666666667
"4139","pieces",0,24,"My Bondage (1855)",0.375
"4140","pieces",0,24,"Narrative Life (1845)",0.208333333333333
"4141","profession",0,24,"Life and Times (1881)",0.291666666666667
"4142","profession",0,24,"My Bondage (1855)",0.583333333333333
"4143","profession",0,24,"Narrative Life (1845)",0.125
"4144","proposed",0,24,"Life and Times (1881)",0.75
"4145","proposed",0,24,"My Bondage (1855)",0.125
"4146","proposed",0,24,"Narrative Life (1845)",0.125
"4147","purposes",0,24,"Life and Times (1881)",0.583333333333333
"4148","purposes",0,24,"My Bondage (1855)",0.375
"4149","purposes",0,24,"Narrative Life (1845)",0.0416666666666667
"4150","rank",0,24,"Life and Times (1881)",0.5
"4151","rank",0,24,"My Bondage (1855)",0.416666666666667
"4152","rank",0,24,"Narrative Life (1845)",0.0833333333333333
"4153","remarkably",0,24,"Life and Times (1881)",0.5
"4154","remarkably",0,24,"My Bondage (1855)",0.375
"4155","remarkably",0,24,"Narrative Life (1845)",-0.0416666666666667
"4156","respects",0,24,"Life and Times (1881)",0.583333333333333
"4157","respects",0,24,"My Bondage (1855)",0.208333333333333
"4158","respects",0,24,"Narrative Life (1845)",0.0416666666666667
"4159","returning",0,24,"Life and Times (1881)",0.416666666666667
"4160","returning",0,24,"My Bondage (1855)",0.333333333333333
"4161","returning",0,24,"Narrative Life (1845)",0.0833333333333333
"4162","ride",0,24,"Life and Times (1881)",-0.25
"4163","ride",0,24,"My Bondage (1855)",-0.375
"4164","ride",0,24,"Narrative Life (1845)",-0.541666666666667
"4165","rope",0,24,"Life and Times (1881)",0.375
"4166","rope",0,24,"My Bondage (1855)",0.416666666666667
"4167","rope",0,24,"Narrative Life (1845)",0.208333333333333
"4168","safely",0,24,"Life and Times (1881)",0.666666666666667
"4169","safely",0,24,"My Bondage (1855)",0.125
"4170","safely",0,24,"Narrative Life (1845)",0.0416666666666667
"4171","samuel",0,24,"Life and Times (1881)",0.75
"4172","samuel",0,24,"My Bondage (1855)",0.166666666666667
"4173","samuel",0,24,"Narrative Life (1845)",0.0833333333333333
"4174","seven",0,24,"Life and Times (1881)",0.75
"4175","seven",0,24,"My Bondage (1855)",-0.125
"4176","seven",0,24,"Narrative Life (1845)",-0.125
"4177","shoot",0,24,"Life and Times (1881)",0.375
"4178","shoot",0,24,"My Bondage (1855)",0.416666666666667
"4179","shoot",0,24,"Narrative Life (1845)",0.208333333333333
"4180","steamer",0,24,"Life and Times (1881)",0.25
"4181","steamer",0,24,"My Bondage (1855)",-0.125
"4182","steamer",0,24,"Narrative Life (1845)",-0.291666666666667
"4183","tears",0,24,"Life and Times (1881)",0.375
"4184","tears",0,24,"My Bondage (1855)",0.416666666666667
"4185","tears",0,24,"Narrative Life (1845)",0.208333333333333
"4186","torn",0,24,"Life and Times (1881)",0.458333333333333
"4187","torn",0,24,"My Bondage (1855)",0.375
"4188","torn",0,24,"Narrative Life (1845)",0
"4189","troubled",0,24,"Life and Times (1881)",0.458333333333333
"4190","troubled",0,24,"My Bondage (1855)",0.5
"4191","troubled",0,24,"Narrative Life (1845)",0.0416666666666667
"4192","utterly",0,24,"Life and Times (1881)",0.625
"4193","utterly",0,24,"My Bondage (1855)",0.291666666666667
"4194","utterly",0,24,"Narrative Life (1845)",0.0833333333333333
"4195","volume",0,24,"Life and Times (1881)",0.458333333333333
"4196","volume",0,24,"My Bondage (1855)",0.416666666666667
"4197","volume",0,24,"Narrative Life (1845)",-0.0416666666666667
"4198","watch",0,24,"Life and Times (1881)",0.416666666666667
"4199","watch",0,24,"My Bondage (1855)",0.541666666666667
"4200","watch",0,24,"Narrative Life (1845)",0.0416666666666667
"4201","waters",0,24,"Life and Times (1881)",0.125
"4202","waters",0,24,"My Bondage (1855)",0.25
"4203","waters",0,24,"Narrative Life (1845)",-0.0416666666666667
"4204","wherever",0,24,"Life and Times (1881)",0.916666666666667
"4205","wherever",0,24,"My Bondage (1855)",-0.0416666666666667
"4206","wherever",0,24,"Narrative Life (1845)",-0.0416666666666667
"4207","worship",0,24,"Life and Times (1881)",0
"4208","worship",0,24,"My Bondage (1855)",0
"4209","worship",0,24,"Narrative Life (1845)",-0.333333333333333
"4210","wrongs",0,24,"Life and Times (1881)",0.458333333333333
"4211","wrongs",0,24,"My Bondage (1855)",0.5
"4212","wrongs",0,24,"Narrative Life (1845)",0.0416666666666667
"4213","agent",0,23,"Life and Times (1881)",0.521739130434783
"4214","agent",0,23,"My Bondage (1855)",0.347826086956522
"4215","agent",0,23,"Narrative Life (1845)",0.130434782608696
"4216","apparent",0,23,"Life and Times (1881)",0.608695652173913
"4217","apparent",0,23,"My Bondage (1855)",0.391304347826087
"4218","apparent",0,23,"Narrative Life (1845)",0
"4219","approach",0,23,"Life and Times (1881)",0.347826086956522
"4220","approach",0,23,"My Bondage (1855)",0.304347826086957
"4221","approach",0,23,"Narrative Life (1845)",0.173913043478261
"4222","arm",0,23,"Life and Times (1881)",0.652173913043478
"4223","arm",0,23,"My Bondage (1855)",0.130434782608696
"4224","arm",0,23,"Narrative Life (1845)",0.0434782608695652
"4225","aware",0,23,"Life and Times (1881)",0.391304347826087
"4226","aware",0,23,"My Bondage (1855)",0.521739130434783
"4227","aware",0,23,"Narrative Life (1845)",0.0869565217391304
"4228","barney",0,23,"Life and Times (1881)",0.347826086956522
"4229","barney",0,23,"My Bondage (1855)",0.434782608695652
"4230","barney",0,23,"Narrative Life (1845)",0.217391304347826
"4231","bearing",0,23,"Life and Times (1881)",0.347826086956522
"4232","bearing",0,23,"My Bondage (1855)",0.347826086956522
"4233","bearing",0,23,"Narrative Life (1845)",-0.0434782608695652
"4234","beauty",0,23,"Life and Times (1881)",0.391304347826087
"4235","beauty",0,23,"My Bondage (1855)",0.304347826086957
"4236","beauty",0,23,"Narrative Life (1845)",-0.0434782608695652
"4237","belief",0,23,"Life and Times (1881)",0.608695652173913
"4238","belief",0,23,"My Bondage (1855)",0.260869565217391
"4239","belief",0,23,"Narrative Life (1845)",0.130434782608696
"4240","beyond",0,23,"Life and Times (1881)",0.826086956521739
"4241","beyond",0,23,"My Bondage (1855)",-0.0869565217391304
"4242","beyond",0,23,"Narrative Life (1845)",-0.0869565217391304
"4243","bought",0,23,"Life and Times (1881)",0.304347826086957
"4244","bought",0,23,"My Bondage (1855)",0.478260869565217
"4245","bought",0,23,"Narrative Life (1845)",0.0434782608695652
"4246","buy",0,23,"Life and Times (1881)",0.217391304347826
"4247","buy",0,23,"My Bondage (1855)",0.347826086956522
"4248","buy",0,23,"Narrative Life (1845)",0.0869565217391304
"4249","camp",0,23,"Life and Times (1881)",0.173913043478261
"4250","camp",0,23,"My Bondage (1855)",0.608695652173913
"4251","camp",0,23,"Narrative Life (1845)",0.217391304347826
"4252","capital",0,23,"Life and Times (1881)",0.782608695652174
"4253","capital",0,23,"My Bondage (1855)",0.173913043478261
"4254","capital",0,23,"Narrative Life (1845)",0.0434782608695652
"4255","chesapeake",0,23,"Life and Times (1881)",0.347826086956522
"4256","chesapeake",0,23,"My Bondage (1855)",0.434782608695652
"4257","chesapeake",0,23,"Narrative Life (1845)",0.217391304347826
"4258","columbia",0,23,"Life and Times (1881)",0.826086956521739
"4259","columbia",0,23,"My Bondage (1855)",0.0869565217391304
"4260","columbia",0,23,"Narrative Life (1845)",0.0869565217391304
"4261","confusion",0,23,"Life and Times (1881)",0.478260869565217
"4262","confusion",0,23,"My Bondage (1855)",0.260869565217391
"4263","confusion",0,23,"Narrative Life (1845)",0.0869565217391304
"4264","contest",0,23,"Life and Times (1881)",0.695652173913043
"4265","contest",0,23,"My Bondage (1855)",0.304347826086957
"4266","contest",0,23,"Narrative Life (1845)",0
"4267","cost",0,23,"Life and Times (1881)",0.478260869565217
"4268","cost",0,23,"My Bondage (1855)",0.391304347826087
"4269","cost",0,23,"Narrative Life (1845)",0.130434782608696
"4270","crowd",0,23,"Life and Times (1881)",0.565217391304348
"4271","crowd",0,23,"My Bondage (1855)",0.0434782608695652
"4272","crowd",0,23,"Narrative Life (1845)",-0.130434782608696
"4273","custom",0,23,"Life and Times (1881)",0.565217391304348
"4274","custom",0,23,"My Bondage (1855)",0.347826086956522
"4275","custom",0,23,"Narrative Life (1845)",0.0869565217391304
"4276","daily",0,23,"Life and Times (1881)",0.434782608695652
"4277","daily",0,23,"My Bondage (1855)",0.521739130434783
"4278","daily",0,23,"Narrative Life (1845)",0.0434782608695652
"4279","depths",0,23,"Life and Times (1881)",0.304347826086957
"4280","depths",0,23,"My Bondage (1855)",0.260869565217391
"4281","depths",0,23,"Narrative Life (1845)",-0.0869565217391304
"4282","devil",0,23,"Life and Times (1881)",0.347826086956522
"4283","devil",0,23,"My Bondage (1855)",0.347826086956522
"4284","devil",0,23,"Narrative Life (1845)",0.304347826086957
"4285","educated",0,23,"Life and Times (1881)",0.652173913043478
"4286","educated",0,23,"My Bondage (1855)",0.304347826086957
"4287","educated",0,23,"Narrative Life (1845)",0.0434782608695652
"4288","effective",0,23,"Life and Times (1881)",0.782608695652174
"4289","effective",0,23,"My Bondage (1855)",0.173913043478261
"4290","effective",0,23,"Narrative Life (1845)",0.0434782608695652
"4291","enemy",0,23,"Life and Times (1881)",0.565217391304348
"4292","enemy",0,23,"My Bondage (1855)",0.347826086956522
"4293","enemy",0,23,"Narrative Life (1845)",0.0869565217391304
"4294","enter",0,23,"Life and Times (1881)",0.521739130434783
"4295","enter",0,23,"My Bondage (1855)",0.304347826086957
"4296","enter",0,23,"Narrative Life (1845)",0
"4297","express",0,23,"Life and Times (1881)",0.521739130434783
"4298","express",0,23,"My Bondage (1855)",0.304347826086957
"4299","express",0,23,"Narrative Life (1845)",0.173913043478261
"4300","fought",0,23,"Life and Times (1881)",0.739130434782609
"4301","fought",0,23,"My Bondage (1855)",0.260869565217391
"4302","fought",0,23,"Narrative Life (1845)",0
"4303","glance",0,23,"Life and Times (1881)",0.391304347826087
"4304","glance",0,23,"My Bondage (1855)",0.608695652173913
"4305","glance",0,23,"Narrative Life (1845)",0
"4306","grown",0,23,"Life and Times (1881)",0.391304347826087
"4307","grown",0,23,"My Bondage (1855)",0.347826086956522
"4308","grown",0,23,"Narrative Life (1845)",-0.0869565217391304
"4309","invitation",0,23,"Life and Times (1881)",0.826086956521739
"4310","invitation",0,23,"My Bondage (1855)",0.0434782608695652
"4311","invitation",0,23,"Narrative Life (1845)",-0.0434782608695652
"4312","neck",0,23,"Life and Times (1881)",0.347826086956522
"4313","neck",0,23,"My Bondage (1855)",0.521739130434783
"4314","neck",0,23,"Narrative Life (1845)",0.130434782608696
"4315","negroes",0,23,"Life and Times (1881)",0.434782608695652
"4316","negroes",0,23,"My Bondage (1855)",0.217391304347826
"4317","negroes",0,23,"Narrative Life (1845)",0
"4318","nights",0,23,"Life and Times (1881)",0.521739130434783
"4319","nights",0,23,"My Bondage (1855)",0.173913043478261
"4320","nights",0,23,"Narrative Life (1845)",0.130434782608696
"4321","note",0,23,"Life and Times (1881)",0.608695652173913
"4322","note",0,23,"My Bondage (1855)",-0.0434782608695652
"4323","note",0,23,"Narrative Life (1845)",-0.0869565217391304
"4324","notice",0,23,"Life and Times (1881)",0.652173913043478
"4325","notice",0,23,"My Bondage (1855)",0.260869565217391
"4326","notice",0,23,"Narrative Life (1845)",0.0869565217391304
"4327","ox",0,23,"Life and Times (1881)",0
"4328","ox",0,23,"My Bondage (1855)",0.869565217391304
"4329","ox",0,23,"Narrative Life (1845)",0.130434782608696
"4330","passage",0,23,"Life and Times (1881)",0.565217391304348
"4331","passage",0,23,"My Bondage (1855)",0.217391304347826
"4332","passage",0,23,"Narrative Life (1845)",0.217391304347826
"4333","picture",0,23,"Life and Times (1881)",0.217391304347826
"4334","picture",0,23,"My Bondage (1855)",0.260869565217391
"4335","picture",0,23,"Narrative Life (1845)",0
"4336","proclamation",0,23,"Life and Times (1881)",1
"4337","proclamation",0,23,"My Bondage (1855)",0
"4338","proclamation",0,23,"Narrative Life (1845)",0
"4339","provided",0,23,"Life and Times (1881)",0.521739130434783
"4340","provided",0,23,"My Bondage (1855)",0.347826086956522
"4341","provided",0,23,"Narrative Life (1845)",0.130434782608696
"4342","pursuit",0,23,"Life and Times (1881)",0.565217391304348
"4343","pursuit",0,23,"My Bondage (1855)",0.260869565217391
"4344","pursuit",0,23,"Narrative Life (1845)",0.173913043478261
"4345","sacred",0,23,"Life and Times (1881)",0.347826086956522
"4346","sacred",0,23,"My Bondage (1855)",0.260869565217391
"4347","sacred",0,23,"Narrative Life (1845)",0.0434782608695652
"4348","seeking",0,23,"Life and Times (1881)",0.434782608695652
"4349","seeking",0,23,"My Bondage (1855)",0.434782608695652
"4350","seeking",0,23,"Narrative Life (1845)",0.130434782608696
"4351","senator",0,23,"Life and Times (1881)",0.652173913043478
"4352","senator",0,23,"My Bondage (1855)",-0.0434782608695652
"4353","senator",0,23,"Narrative Life (1845)",-0.130434782608696
"4354","sharp",0,23,"Life and Times (1881)",0.478260869565217
"4355","sharp",0,23,"My Bondage (1855)",0.347826086956522
"4356","sharp",0,23,"Narrative Life (1845)",0
"4357","sing",0,23,"Life and Times (1881)",0.217391304347826
"4358","sing",0,23,"My Bondage (1855)",0.434782608695652
"4359","sing",0,23,"Narrative Life (1845)",0.347826086956522
"4360","star",0,23,"Life and Times (1881)",0.521739130434783
"4361","star",0,23,"My Bondage (1855)",0.347826086956522
"4362","star",0,23,"Narrative Life (1845)",0.130434782608696
"4363","stopping",0,23,"Life and Times (1881)",0.260869565217391
"4364","stopping",0,23,"My Bondage (1855)",0.0869565217391304
